시도명,시군구명,행정동명,법정동명,행정동코드,법정동코드,연결번호
서울특별시,영등포구,문래동,문래동3가,1156060500,1156012100,410
서울특별시,영등포구,문래동,문래동4가,1156060500,1156012200,410
서울특별시,동대문구,이문1동,이문동,1123074000,1123011000,128
서울특별시,동대문구,이문2동,이문동,1123075000,1123011000,129
서울특별시,중랑구,중랑구,중랑구,1126000000,1126000000,132
서울특별시,중랑구,면목4동,면목동,1126054000,1126010100,138
서울특별시,중랑구,면목5동,면목동,1126055000,1126010100,139
서울특별시,중랑구,면목2동,면목동,1126052000,1126010100,135
서울특별시,강북구,삼양동,미아동,1130553400,1130510100,187
서울특별시,성북구,보문동,보문동7가,1129061000,1129012900,165
서울특별시,성북구,보문동,보문동1가,1129061000,1129013000,165
서울특별시,성북구,보문동,보문동2가,1129061000,1129013100,165
서울특별시,성북구,보문동,보문동3가,1129061000,1129013200,165
서울특별시,성북구,정릉3동,정릉동,1129064000,1129013300,168
서울특별시,성북구,정릉1동,정릉동,1129062000,1129013300,166
서울특별시,성북구,정릉2동,정릉동,1129063000,1129013300,167
서울특별시,성북구,정릉4동,정릉동,1129065000,1129013300,169
서울특별시,성북구,길음1동,길음동,1129066000,1129013400,170
서울특별시,성북구,길음2동,길음동,1129068500,1129013400,172
서울특별시,성북구,종암동,종암동,1129070500,1129013500,173
서울특별시,성북구,월곡2동,하월곡동,1129072500,1129013600,178
서울특별시,성북구,월곡1동,하월곡동,1129071500,1129013600,175
서울특별시,성북구,길음2동,하월곡동,1129068500,1129013600,172
서울특별시,성북구,월곡2동,상월곡동,1129072500,1129013700,178
서울특별시,성북구,장위1동,장위동,1129076000,1129013800,180
서울특별시,성북구,장위2동,장위동,1129077000,1129013800,181
서울특별시,성북구,장위3동,장위동,1129078000,1129013800,182
서울특별시,성북구,석관동,석관동,1129081000,1129013900,183
서울특별시,강북구,강북구,강북구,1130500000,1130500000,186
서울특별시,강북구,송중동,미아동,1130554500,1130510100,190
서울특별시,강북구,송천동,미아동,1130555500,1130510100,192
서울특별시,은평구,대조동,대조동,1138057000,1138010600,256
서울특별시,은평구,응암1동,응암동,1138058000,1138010700,257
서울특별시,은평구,응암2동,응암동,1138059000,1138010700,258
서울특별시,은평구,응암3동,응암동,1138060000,1138010700,259
서울특별시,은평구,역촌동,역촌동,1138062500,1138010800,261
서울특별시,중랑구,면목7동,면목동,1126057000,1126010100,140
서울특별시,중랑구,상봉1동,상봉동,1126058000,1126010200,141
서울특별시,중랑구,상봉2동,상봉동,1126059000,1126010200,142
서울특별시,중랑구,중화2동,중화동,1126061000,1126010300,144
서울특별시,중랑구,중화1동,중화동,1126060000,1126010300,143
서울특별시,중랑구,묵2동,묵동,1126063000,1126010400,147
서울특별시,용산구,서빙고동,주성동,1117069000,1117013400,61
서울특별시,용산구,서빙고동,용산동6가,1117069000,1117013500,61
서울특별시,용산구,보광동,보광동,1117070000,1117013600,62
서울특별시,성동구,성동구,성동구,1120000000,1120000000,64
서울특별시,성동구,왕십리도선동,상왕십리동,1120053500,1120010100,65
서울특별시,성동구,왕십리2동,하왕십리동,1120052000,1120010200,67
서울특별시,성동구,왕십리도선동,하왕십리동,1120053500,1120010200,65
서울특별시,성동구,왕십리도선동,홍익동,1120053500,1120010300,65
서울특별시,마포구,용강동,용강동,1144059000,1144010500,302
서울특별시,마포구,용강동,토정동,1144059000,1144010600,302
서울특별시,마포구,도화동,마포동,1144058500,1144010700,300
서울특별시,마포구,용강동,마포동,1144059000,1144010700,302
서울특별시,마포구,신수동,대흥동,1144063000,1144010800,306
서울특별시,마포구,대흥동,대흥동,1144060000,1144010800,303
서울특별시,마포구,용강동,대흥동,1144059000,1144010800,302
서울특별시,마포구,용강동,염리동,1144059000,1144010900,302
서울특별시,마포구,염리동,염리동,1144061000,1144010900,305
서울특별시,마포구,아현동,염리동,1144055500,1144010900,297
서울특별시,마포구,대흥동,노고산동,1144060000,1144011000,303
서울특별시,마포구,서교동,노고산동,1144066000,1144011000,309
서울특별시,마포구,신수동,신수동,1144063000,1144011100,306
서울특별시,마포구,대흥동,신수동,1144060000,1144011100,303
서울특별시,마포구,신수동,현석동,1144063000,1144011200,306
서울특별시,마포구,신수동,구수동,1144063000,1144011300,306
서울특별시,마포구,서강동,창전동,1144065500,1144011400,307
서울특별시,마포구,서강동,상수동,1144065500,1144011500,307
서울특별시,마포구,서강동,하중동,1144065500,1144011600,307
서울특별시,동대문구,장안1동,장안동,1123065000,1123010600,119
서울특별시,동대문구,장안2동,장안동,1123066000,1123010600,120
서울특별시,동대문구,청량리동,청량리동,1123070500,1123010700,123
서울특별시,동대문구,회기동,회기동,1123071000,1123010800,125
서울특별시,동대문구,휘경1동,휘경동,1123072000,1123010900,126
서울특별시,마포구,서강동,신정동,1144065500,1144011700,307
서울특별시,동대문구,전농2동,전농동,1123057000,1123010400,111
서울특별시,동대문구,답십리1동,답십리동,1123060000,1123010500,114
서울특별시,동대문구,답십리2동,답십리동,1123061000,1123010500,115
서울특별시,마포구,공덕동,공덕동,1144056500,1144010200,294
서울특별시,마포구,아현동,공덕동,1144055500,1144010200,297
서울특별시,마포구,공덕동,신공덕동,1144056500,1144010300,294
서울특별시,중랑구,묵1동,묵동,1126062000,1126010400,146
서울특별시,중랑구,망우본동,망우동,1126065500,1126010500,148
서울특별시,중랑구,망우3동,망우동,1126066000,1126010500,150
서울특별시,중랑구,신내2동,신내동,1126069000,1126010600,152
서울특별시,중랑구,신내1동,신내동,1126068000,1126010600,151
서울특별시,성북구,성북구,성북구,1129000000,1129000000,154
서울특별시,성북구,성북동,성북동,1129052500,1129010100,155
서울특별시,성북구,성북동,성북동1가,1129052500,1129010200,155
서울특별시,성북구,돈암2동,돈암동,1129059000,1129010300,163
서울특별시,성북구,돈암1동,돈암동,1129058000,1129010300,162
서울특별시,성북구,정릉2동,돈암동,1129063000,1129010300,167
서울특별시,성북구,동선동,돈암동,1129057500,1129010300,160
서울특별시,성북구,성북동,동소문동1가,1129052500,1129010400,155
서울특별시,성북구,삼선동,동소문동2가,1129055500,1129010500,157
서울특별시,성북구,삼선동,동소문동3가,1129055500,1129010600,157
서울특별시,성북구,성북동,동소문동4가,1129052500,1129010700,155
서울특별시,관악구,난향동,신림동,1162071500,1162010200,469
서울특별시,관악구,난곡동,신림동,1162077500,1162010200,463
서울특별시,은평구,은평구,은평구,1138000000,1138000000,248
서울특별시,은평구,수색동,수색동,1138065000,1138010100,266
서울특별시,은평구,녹번동,녹번동,1138051000,1138010200,249
서울특별시,은평구,불광2동,불광동,1138053000,1138010300,251
서울특별시,은평구,불광1동,불광동,1138052000,1138010300,250
서울특별시,은평구,갈현1동,갈현동,1138055100,1138010400,253
서울특별시,은평구,갈현2동,갈현동,1138055200,1138010400,254
서울특별시,용산구,원효로2동,산천동,1117057000,1117011500,50
서울특별시,용산구,원효로2동,청암동,1117057000,1117011600,50
서울특별시,용산구,원효로2동,원효로3가,1117057000,1117011700,50
서울특별시,노원구,중계2·3동,중계동,1135062500,1135010600,234
서울특별시,은평구,구산동,구산동,1138056000,1138010500,255
서울특별시,서대문구,남가좌2동,남가좌동,1141070000,1141012000,289
서울특별시,종로구,종로1·2·3·4가동,중학동,1111061500,1111012500,14
서울특별시,종로구,종로1·2·3·4가동,종로1가,1111061500,1111012600,14
서울특별시,종로구,종로1·2·3·4가동,공평동,1111061500,1111012700,14
서울특별시,중구,명동,남산동2가,1114055000,1114012900,28
서울특별시,중구,명동,남산동3가,1114055000,1114013000,28
서울특별시,용산구,원효로2동,원효로4가,1117057000,1117011800,50
서울특별시,용산구,효창동,효창동,1117058000,1117011900,51
서울특별시,용산구,용문동,도원동,1117059000,1117012000,52
서울특별시,용산구,용문동,용문동,1117059000,1117012100,52
서울특별시,용산구,원효로1동,문배동,1117056000,1117012200,48
서울특별시,용산구,원효로1동,신계동,1117056000,1117012300,48
서울특별시,용산구,한강로동,한강로1가,1117062500,1117012400,53
서울특별시,용산구,한강로동,한강로2가,1117062500,1117012500,53
서울특별시,용산구,한강로동,용산동3가,1117062500,1117012600,53
서울특별시,종로구,종로1·2·3·4가동,관훈동,1111061500,1111012800,14
서울특별시,종로구,종로1·2·3·4가동,견지동,1111061500,1111012900,14
서울특별시,종로구,혜화동,와룡동,1111065000,1111013000,17
서울특별시,종로구,종로1·2·3·4가동,와룡동,1111061500,1111013000,14
서울특별시,종로구,종로1·2·3·4가동,권농동,1111061500,1111013100,14
서울특별시,종로구,종로1·2·3·4가동,운니동,1111061500,1111013200,14
서울특별시,종로구,종로1·2·3·4가동,익선동,1111061500,1111013300,14
서울특별시,종로구,종로1·2·3·4가동,경운동,1111061500,1111013400,14
서울특별시,종로구,종로1·2·3·4가동,관철동,1111061500,1111013500,14
서울특별시,종로구,종로1·2·3·4가동,인사동,1111061500,1111013600,14
서울특별시,종로구,종로1·2·3·4가동,낙원동,1111061500,1111013700,14
서울특별시,종로구,종로1·2·3·4가동,종로2가,1111061500,1111013800,14
서울특별시,종로구,삼청동,팔판동,1111054000,1111013900,8
서울특별시,종로구,삼청동,삼청동,1111054000,1111014000,8
서울특별시,종로구,삼청동,안국동,1111054000,1111014100,8
서울특별시,종로구,무악동,무악동,1111057000,1111018700,11
서울특별시,중구,중구,중구,1114000000,1114000000,25
서울특별시,중구,명동,무교동,1114055000,1114010100,28
서울특별시,중구,명동,다동,1114055000,1114010200,28
서울특별시,중구,명동,태평로1가,1114055000,1114010300,28
서울특별시,중구,명동,을지로1가,1114055000,1114010400,28
서울특별시,중구,명동,을지로2가,1114055000,1114010500,28
서울특별시,중구,명동,남대문로1가,1114055000,1114010600,28
서울특별시,중구,명동,삼각동,1114055000,1114010700,28
서울특별시,중구,명동,수하동,1114055000,1114010800,28
서울특별시,중구,명동,장교동,1114055000,1114010900,28
서울특별시,중구,명동,수표동,1114055000,1114011000,28
서울특별시,중구,소공동,소공동,1114052000,1114011100,26
서울특별시,중구,소공동,의주로1가,1114052000,1114016900,26
서울특별시,중구,소공동,충정로1가,1114052000,1114017000,26
서울특별시,중구,중림동,중림동,1114068000,1114017100,35
서울특별시,중구,중림동,의주로2가,1114068000,1114017200,35
서울특별시,송파구,문정2동,장지동,1171064200,1171010900,542
서울특별시,송파구,오륜동,방이동,1171056600,1171011100,532
서울특별시,송파구,방이1동,방이동,1171056100,1171011100,530
서울특별시,송파구,방이2동,방이동,1171056200,1171011100,531
서울특별시,구로구,개봉3동,개봉동,1153076000,1153010700,381
서울특별시,구로구,개봉1동,개봉동,1153074000,1153010700,378
서울특별시,구로구,개봉2동,개봉동,1153075000,1153010700,380
서울특별시,구로구,오류1동,오류동,1153077000,1153010800,382
서울특별시,구로구,오류2동,오류동,1153078000,1153010800,383
서울특별시,송파구,오금동,오금동,1171057000,1171011200,533
서울특별시,송파구,거여2동,거여동,1171053200,1171011300,527
서울특별시,송파구,위례동,거여동,1171064700,1171011300,544
서울특별시,송파구,거여1동,거여동,1171053100,1171011300,526
서울특별시,송파구,마천1동,마천동,1171054000,1171011400,528
서울특별시,송파구,마천2동,마천동,1171055000,1171011400,529
서울특별시,강동구,강동구,강동구,1174000000,1174000000,554
서울특별시,강동구,명일1동,명일동,1174053000,1174010100,557
서울특별시,강동구,명일2동,명일동,1174054000,1174010100,558
서울특별시,강동구,고덕2동,고덕동,1174056000,1174010200,560
서울특별시,강동구,고덕1동,고덕동,1174055000,1174010200,559
서울특별시,강동구,상일1동,상일동,1174052500,1174010300,556
서울특별시,강동구,상일2동,상일동,1174052600,1174010300,4331
서울특별시,강동구,길동,길동,1174068500,1174010500,572
서울특별시,강동구,둔촌1동,둔촌동,1174069000,1174010600,574
서울특별시,강동구,둔촌2동,둔촌동,1174070000,1174010600,575
서울특별시,강동구,암사3동,암사동,1174059000,1174010700,564
서울특별시,강동구,암사2동,암사동,1174058000,1174010700,563
서울특별시,서대문구,연희동,연희동,1141061500,1141011700,278
서울특별시,서대문구,홍은2동,홍은동,1141068500,1141011800,287
서울특별시,중랑구,면목본동,면목동,1126056500,1126010100,133
서울특별시,중랑구,면목3·8동,면목동,1126057500,1126010100,136
서울특별시,양천구,목5동,목동,1147055000,1147010200,324
서울특별시,양천구,목3동,목동,1147053000,1147010200,322
서울특별시,양천구,신월3동,신월동,1147058000,1147010300,328
서울특별시,양천구,신월4동,신월동,1147059000,1147010300,329
서울특별시,양천구,신월5동,신월동,1147060000,1147010300,330
서울특별시,동대문구,휘경2동,휘경동,1123073000,1123010900,127
서울특별시,송파구,문정1동,문정동,1171064100,1171010800,541
서울특별시,송파구,문정2동,문정동,1171064200,1171010800,542
서울특별시,송파구,위례동,장지동,1171064700,1171010900,544
서울특별시,송파구,장지동,장지동,1171064600,1171010900,543
서울특별시,강북구,미아동,미아동,1130553500,1130510100,189
서울특별시,종로구,종로1·2·3·4가동,인의동,1111061500,1111015700,14
서울특별시,종로구,종로1·2·3·4가동,예지동,1111061500,1111015800,14
서울특별시,종로구,종로1·2·3·4가동,원남동,1111061500,1111015900,14
서울특별시,양천구,목4동,목동,1147054000,1147010200,323
서울특별시,양천구,목1동,목동,1147051000,1147010200,320
서울특별시,양천구,목2동,목동,1147052000,1147010200,321
서울특별시,성북구,삼선동,돈암동,1129055500,1129010300,157
서울특별시,성북구,정릉1동,돈암동,1129062000,1129010300,166
서울특별시,마포구,염리동,염리동,1144061000,1144010900,305
서울특별시,마포구,아현동,염리동,1144055500,1144010900,297
서울특별시,마포구,대흥동,노고산동,1144060000,1144011000,303
서울특별시,마포구,서교동,노고산동,1144066000,1144011000,309
서울특별시,마포구,신수동,신수동,1144063000,1144011100,306
서울특별시,마포구,대흥동,신수동,1144060000,1144011100,303
서울특별시,마포구,신수동,현석동,1144063000,1144011200,306
서울특별시,마포구,신수동,구수동,1144063000,1144011300,306
서울특별시,마포구,용강동,용강동,1144059000,1144010500,302
서울특별시,마포구,용강동,토정동,1144059000,1144010600,302
서울특별시,마포구,도화동,마포동,1144058500,1144010700,300
서울특별시,마포구,용강동,마포동,1144059000,1144010700,302
서울특별시,마포구,신수동,대흥동,1144063000,1144010800,306
서울특별시,마포구,대흥동,대흥동,1144060000,1144010800,303
서울특별시,마포구,용강동,대흥동,1144059000,1144010800,302
서울특별시,마포구,용강동,염리동,1144059000,1144010900,302
서울특별시,마포구,서강동,창전동,1144065500,1144011400,307
서울특별시,마포구,서강동,상수동,1144065500,1144011500,307
서울특별시,마포구,서강동,하중동,1144065500,1144011600,307
서울특별시,강북구,삼각산동,미아동,1130557500,1130510100,194
서울특별시,강북구,번2동,번동,1130560300,1130510200,196
서울특별시,강북구,번3동,번동,1130560800,1130510200,197
서울특별시,종로구,종로1·2·3·4가동,서린동,1111061500,1111012300,14
서울특별시,종로구,종로1·2·3·4가동,수송동,1111061500,1111012400,14
서울특별시,강북구,번1동,번동,1130559500,1130510200,195
서울특별시,강북구,수유2동,수유동,1130562500,1130510300,199
서울특별시,강북구,수유1동,수유동,1130561500,1130510300,198
서울특별시,강북구,인수동,수유동,1130566000,1130510300,202
서울특별시,강북구,수유3동,수유동,1130563500,1130510300,200
서울특별시,강북구,우이동,수유동,1130564500,1130510300,201
서울특별시,강북구,우이동,우이동,1130564500,1130510400,201
서울특별시,종로구,사직동,도렴동,1111053000,1111011600,7
서울특별시,종로구,사직동,당주동,1111053000,1111011700,7
서울특별시,종로구,사직동,내수동,1111053000,1111011800,7
서울특별시,종로구,청운효자동,세종로,1111051500,1111011900,5
서울특별시,종로구,사직동,세종로,1111053000,1111011900,7
서울특별시,종로구,종로1·2·3·4가동,세종로,1111061500,1111011900,14
서울특별시,종로구,사직동,신문로1가,1111053000,1111012000,7
서울특별시,종로구,사직동,신문로2가,1111053000,1111012100,7
서울특별시,종로구,종로1·2·3·4가동,청진동,1111061500,1111012200,14
서울특별시,종로구,부암동,부암동,1111055000,1111018400,9
서울특별시,종로구,부암동,홍지동,1111055000,1111018500,9
서울특별시,종로구,부암동,신영동,1111055000,1111018600,9
서울특별시,종로구,무악동,무악동,1111057000,1111018700,11
서울특별시,중구,중구,중구,1114000000,1114000000,25
서울특별시,중구,명동,무교동,1114055000,1114010100,28
서울특별시,중구,명동,다동,1114055000,1114010200,28
서울특별시,중구,명동,태평로1가,1114055000,1114010300,28
서울특별시,중구,명동,을지로1가,1114055000,1114010400,28
서울특별시,중구,명동,을지로2가,1114055000,1114010500,28
서울특별시,중구,명동,남대문로1가,1114055000,1114010600,28
서울특별시,중구,명동,삼각동,1114055000,1114010700,28
서울특별시,중구,명동,수하동,1114055000,1114010800,28
서울특별시,중구,명동,장교동,1114055000,1114010900,28
서울특별시,중구,명동,수표동,1114055000,1114011000,28
서울특별시,중구,소공동,소공동,1114052000,1114011100,26
서울특별시,중구,소공동,의주로1가,1114052000,1114016900,26
서울특별시,중구,소공동,충정로1가,1114052000,1114017000,26
서울특별시,중구,중림동,중림동,1114068000,1114017100,35
서울특별시,중구,중림동,의주로2가,1114068000,1114017200,35
서울특별시,양천구,신월6동,신월동,1147061000,1147010300,331
서울특별시,양천구,신월7동,신월동,1147061100,1147010300,332
서울특별시,양천구,신월2동,신월동,1147057000,1147010300,327
서울특별시,용산구,이촌2동,이촌동,1117064000,1117012900,56
서울특별시,용산구,이태원1동,이태원동,1117065000,1117013000,57
서울특별시,용산구,이태원2동,이태원동,1117066000,1117013000,58
서울특별시,용산구,한남동,한남동,1117068500,1117013100,59
서울특별시,용산구,서빙고동,동빙고동,1117069000,1117013200,61
서울특별시,용산구,서빙고동,서빙고동,1117069000,1117013300,61
서울특별시,광진구,화양동,화양동,1121571000,1121510700,89
서울특별시,광진구,군자동,군자동,1121573000,1121510900,90
서울특별시,동대문구,동대문구,동대문구,1123000000,1123000000,104
서울특별시,동대문구,용신동,신설동,1123053600,1123010100,105
서울특별시,동대문구,용신동,용두동,1123053600,1123010200,105
서울특별시,동대문구,제기동,제기동,1123054500,1123010300,108
서울특별시,성동구,왕십리도선동,도선동,1120053500,1120010400,65
서울특별시,성동구,마장동,마장동,1120054000,1120010500,68
서울특별시,성동구,사근동,사근동,1120055000,1120010600,69
서울특별시,성동구,행당2동,행당동,1120057000,1120010700,71
서울특별시,성동구,사근동,행당동,1120055000,1120010700,69
서울특별시,성동구,행당1동,행당동,1120056000,1120010700,70
서울특별시,성동구,응봉동,응봉동,1120058000,1120010800,72
서울특별시,성동구,금호1가동,금호동1가,1120059000,1120010900,73
서울특별시,성동구,금호2·3가동,금호동2가,1120061500,1120011000,74
서울특별시,성동구,금호2·3가동,금호동3가,1120061500,1120011100,74
서울특별시,성동구,금호4가동,금호동4가,1120062000,1120011200,76
서울특별시,성동구,옥수동,옥수동,1120064500,1120011300,77
서울특별시,성동구,성수1가1동,성수동1가,1120065000,1120011400,79
서울특별시,성동구,성수1가2동,성수동1가,1120066000,1120011400,80
서울특별시,성동구,성수2가3동,성수동2가,1120069000,1120011500,82
서울특별시,성동구,성수2가1동,성수동2가,1120067000,1120011500,81
서울특별시,성동구,송정동,송정동,1120072000,1120011800,83
서울특별시,성동구,용답동,송정동,1120079000,1120011800,84
서울특별시,성동구,용답동,용답동,1120079000,1120012200,84
서울특별시,광진구,광진구,광진구,1121500000,1121500000,86
서울특별시,광진구,중곡2동,중곡동,1121575000,1121510100,92
서울특별시,광진구,중곡4동,중곡동,1121577000,1121510100,94
서울특별시,광진구,중곡3동,중곡동,1121576000,1121510100,93
서울특별시,광진구,중곡1동,중곡동,1121574000,1121510100,91
서울특별시,광진구,능동,능동,1121578000,1121510200,95
서울특별시,광진구,구의1동,구의동,1121585000,1121510300,96
서울특별시,광진구,구의2동,구의동,1121586000,1121510300,97
서울특별시,광진구,구의3동,구의동,1121587000,1121510300,98
서울특별시,광진구,광장동,광장동,1121581000,1121510400,99
서울특별시,광진구,자양4동,자양동,1121584700,1121510500,87
서울특별시,광진구,자양3동,자양동,1121584000,1121510500,102
서울특별시,광진구,자양2동,자양동,1121583000,1121510500,101
서울특별시,광진구,자양1동,자양동,1121582000,1121510500,100
서울특별시,마포구,마포구,마포구,1144000000,1144000000,293
서울특별시,마포구,공덕동,아현동,1144056500,1144010100,294
서울특별시,마포구,아현동,아현동,1144055500,1144010100,297
서울특별시,마포구,염리동,공덕동,1144061000,1144010200,305
서울특별시,마포구,공덕동,공덕동,1144056500,1144010200,294
서울특별시,마포구,아현동,공덕동,1144055500,1144010200,297
서울특별시,마포구,공덕동,신공덕동,1144056500,1144010300,294
서울특별시,중구,명동,남산동2가,1114055000,1114012900,28
서울특별시,중구,명동,남산동3가,1114055000,1114013000,28
서울특별시,중구,소공동,태평로2가,1114052000,1114011400,26
서울특별시,중구,소공동,남대문로2가,1114052000,1114011500,26
서울특별시,중구,명동,남대문로2가,1114055000,1114011500,28
서울특별시,중구,회현동,남대문로3가,1114054000,1114011600,27
서울특별시,중구,소공동,남대문로3가,1114052000,1114011600,26
서울특별시,중구,회현동,남대문로4가,1114054000,1114011700,27
서울특별시,중구,소공동,남대문로4가,1114052000,1114011700,26
서울특별시,중구,회현동,남대문로5가,1114054000,1114011800,27
서울특별시,중구,회현동,봉래동1가,1114054000,1114011900,27
서울특별시,중구,소공동,봉래동1가,1114052000,1114011900,26
서울특별시,중구,회현동,봉래동2가,1114054000,1114012000,27
서울특별시,중구,회현동,회현동1가,1114054000,1114012100,27
서울특별시,중구,명동,회현동1가,1114055000,1114012100,28
서울특별시,중구,회현동,회현동2가,1114054000,1114012200,27
서울특별시,은평구,은평구,은평구,1138000000,1138000000,248
서울특별시,은평구,수색동,수색동,1138065000,1138010100,266
서울특별시,은평구,녹번동,녹번동,1138051000,1138010200,249
서울특별시,은평구,불광2동,불광동,1138053000,1138010300,251
서울특별시,은평구,불광1동,불광동,1138052000,1138010300,250
서울특별시,은평구,갈현1동,갈현동,1138055100,1138010400,253
서울특별시,은평구,갈현2동,갈현동,1138055200,1138010400,254
서울특별시,은평구,구산동,구산동,1138056000,1138010500,255
서울특별시,노원구,중계1동,중계동,1135062100,1135010600,233
서울특별시,노원구,중계4동,중계동,1135062400,1135010600,236
서울특별시,노원구,중계본동,중계동,1135061900,1135010600,232
서울특별시,노원구,중계2·3동,중계동,1135062500,1135010600,234
서울특별시,노원구,상계1동,상계동,1135063000,1135010500,237
서울특별시,노원구,상계5동,상계동,1135067000,1135010500,241
서울특별시,노원구,상계3·4동,상계동,1135066500,1135010500,239
서울특별시,노원구,상계10동,상계동,1135072000,1135010500,246
서울특별시,서대문구,홍제3동,홍제동,1141064000,1141011100,283
서울특별시,용산구,원효로2동,산천동,1117057000,1117011500,50
서울특별시,용산구,원효로2동,청암동,1117057000,1117011600,50
서울특별시,용산구,원효로2동,원효로3가,1117057000,1117011700,50
서울특별시,용산구,원효로2동,원효로4가,1117057000,1117011800,50
서울특별시,용산구,효창동,효창동,1117058000,1117011900,51
서울특별시,용산구,용문동,도원동,1117059000,1117012000,52
서울특별시,용산구,용문동,용문동,1117059000,1117012100,52
서울특별시,용산구,원효로1동,문배동,1117056000,1117012200,48
서울특별시,용산구,원효로1동,신계동,1117056000,1117012300,48
서울특별시,용산구,한강로동,한강로1가,1117062500,1117012400,53
서울특별시,용산구,한강로동,한강로2가,1117062500,1117012500,53
서울특별시,용산구,한강로동,용산동3가,1117062500,1117012600,53
서울특별시,관악구,낙성대동,봉천동,1162058500,1162010100,456
서울특별시,관악구,보라매동,봉천동,1162052500,1162010100,449
서울특별시,관악구,청림동,봉천동,1162054500,1162010100,452
서울특별시,관악구,성현동,봉천동,1162056500,1162010100,450
서울특별시,관악구,행운동,봉천동,1162057500,1162010100,455
서울특별시,관악구,청룡동,봉천동,1162059500,1162010100,453
서울특별시,관악구,인헌동,봉천동,1162062500,1162010100,458
서울특별시,관악구,조원동,신림동,1162072500,1162010200,470
서울특별시,관악구,대학동,신림동,1162073500,1162010200,471
서울특별시,동작구,사당2동,동작동,1159063000,1159010600,436
서울특별시,동작구,사당5동,사당동,1159065100,1159010700,441
서울특별시,동작구,사당4동,사당동,1159065000,1159010700,440
서울특별시,동작구,사당3동,사당동,1159064000,1159010700,439
서울특별시,동작구,사당2동,사당동,1159063000,1159010700,436
서울특별시,동작구,사당1동,사당동,1159062000,1159010700,438
서울특별시,동작구,대방동,대방동,1159066000,1159010800,442
서울특별시,동작구,신대방1동,신대방동,1159067000,1159010900,443
서울특별시,동작구,신대방2동,신대방동,1159068000,1159010900,444
서울특별시,관악구,관악구,관악구,1162000000,1162000000,446
서울특별시,관악구,은천동,봉천동,1162060500,1162010100,447
서울특별시,관악구,중앙동,봉천동,1162061500,1162010100,457
서울특별시,성북구,정릉1동,길음동,1129062000,1129013400,166
서울특별시,용산구,서빙고동,주성동,1117069000,1117013400,61
서울특별시,용산구,서빙고동,용산동6가,1117069000,1117013500,61
서울특별시,용산구,보광동,보광동,1117070000,1117013600,62
서울특별시,성동구,성동구,성동구,1120000000,1120000000,64
서울특별시,성동구,왕십리도선동,상왕십리동,1120053500,1120010100,65
서울특별시,성동구,왕십리2동,하왕십리동,1120052000,1120010200,67
서울특별시,성동구,왕십리도선동,하왕십리동,1120053500,1120010200,65
서울특별시,성동구,왕십리도선동,홍익동,1120053500,1120010300,65
서울특별시,영등포구,문래동,문래동5가,1156060500,1156012300,410
서울특별시,영등포구,문래동,문래동6가,1156060500,1156012400,410
서울특별시,영등포구,양평1동,양평동1가,1156061000,1156012500,412
서울특별시,영등포구,양평1동,양평동2가,1156061000,1156012600,412
서울특별시,영등포구,양평1동,양평동3가,1156061000,1156012700,412
서울특별시,종로구,종로1·2·3·4가동,장사동,1111061500,1111015400,14
서울특별시,종로구,종로1·2·3·4가동,관수동,1111061500,1111015500,14
서울특별시,종로구,종로1·2·3·4가동,종로3가,1111061500,1111015600,14
서울특별시,서초구,반포3동,잠원동,1165058000,1165010600,484
서울특별시,서초구,잠원동,잠원동,1165054000,1165010600,480
서울특별시,서초구,반포2동,반포동,1165057000,1165010700,483
서울특별시,서초구,반포1동,반포동,1165056000,1165010700,482
서울특별시,서초구,반포본동,반포동,1165055000,1165010700,481
서울특별시,서초구,반포4동,반포동,1165058100,1165010700,485
서울특별시,서초구,서초3동,서초동,1165053000,1165010800,478
서울특별시,서초구,서초4동,서초동,1165053100,1165010800,479
서울특별시,서초구,서초1동,서초동,1165051000,1165010800,476
서울특별시,서초구,서초2동,서초동,1165052000,1165010800,477
서울특별시,송파구,가락본동,가락동,1171062000,1171010700,538
서울특별시,송파구,가락1동,가락동,1171063100,1171010700,539
서울특별시,구로구,구로구,구로구,1153000000,1153000000,365
서울특별시,구로구,신도림동,신도림동,1153051000,1153010100,366
서울특별시,구로구,구로2동,구로동,1153053000,1153010200,368
서울특별시,구로구,구로1동,구로동,1153052000,1153010200,367
서울특별시,구로구,구로3동,구로동,1153054000,1153010200,370
서울특별시,구로구,구로4동,구로동,1153055000,1153010200,371
서울특별시,구로구,구로5동,구로동,1153056000,1153010200,373
서울특별시,구로구,가리봉동,가리봉동,1153059500,1153010300,374
서울특별시,구로구,고척1동,고척동,1153072000,1153010600,376
서울특별시,구로구,고척2동,고척동,1153073000,1153010600,377
서울특별시,송파구,가락2동,가락동,1171063200,1171010700,540
서울특별시,송파구,장지동,문정동,1171064600,1171010800,543
서울특별시,강서구,가양1동,가양동,1150060300,1150010400,356
서울특별시,강서구,염창동,가양동,1150051000,1150010400,342
서울특별시,강서구,방화1동,마곡동,1150063000,1150010500,361
서울특별시,강서구,가양1동,마곡동,1150060300,1150010500,356
서울특별시,강서구,발산1동,마곡동,1150061100,1150010500,359
서울특별시,강서구,공항동,마곡동,1150062000,1150010500,360
서울특별시,강서구,발산1동,내발산동,1150061100,1150010600,359
서울특별시,강서구,우장산동,내발산동,1150061500,1150010600,352
서울특별시,강서구,발산1동,외발산동,1150061100,1150010700,359
